"featureid"	"Adduct"	"CAS_Number"	"Charge"	"Compound_Name"	"Compound_Source"	"Data_Collector"	"ExactMass"	"FileScanUniqueID"	"INCHI"	"INCHI_AUX"	"Instrument"	"IonMode"	"Ion_Source"	"LibMZ"	"LibraryName"	"LibraryQualityString"	"Library_Class"	"MQScore"	"MZErrorPPM"	"MassDiff"	"NumberHits"	"Organism"	"PI"	"Precursor_MZ"	"Pubmed_ID"	"RT_Query"	"SharedPeaks"	"Smiles"	"SpecCharge"	"SpecMZ"	"SpectrumFile"	"SpectrumID"	"TIC_Query"	"UpdateWorkflowName"	"tags"	"internalFilename"
403	"[M+Na]+"	"N/A"	1	"Melezitose"	"isolated"	"MoNA:VF-NPL-QEHF015032"	0	"spectra/specs_ms.mgf403"	"InChI=1S/C18H32O16/c19-1-5-8(23)11(26)13(28)16(30-5)32-15-10(25)7(3-21)33-18(15,4-22)34-17-14(29)12(27)9(24)6(2-20)31-17/h5-17,19-29H,1-4H2/t5-,6-,7-,8-,9-,10-,11+,12+,13-,14-,15+,16-,17-,18+/m1/s1"	"N/A"	"ESI-QFT"	"positive"	"N/A"	527.158	"lib-00029.mgf"	"Bronze"	3	0.909382	3.93657	0.0020752	1	"MONA"	"MoNA"	527.158	"N/A"	0	6	"N/A"	1	527.16	"specs_ms.mgf"	"CCMSLIB00004706095"	361000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
12050	"[M+NH4]+"	"N/A"	1	"(2R,3S,4S,5R,6R)-5-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-2-(hydroxymethyl)-6-[2-(4-hydroxyphenyl)ethoxy]oxane-3,4-diol"	"isolated"	"MoNA:VF-NPL-QEHF009091"	0	"spectra/specs_ms.mgf12050"	"InChI=1S/C19H28O11/c20-7-12-13(23)14(24)15(30-18-16(25)19(26,8-21)9-28-18)17(29-12)27-6-5-10-1-3-11(22)4-2-10/h1-4,12-18,20-26H,5-9H2/t12-,13-,14+,15-,16+,17-,18+,19-/m1/s1"	"N/A"	"ESI-QFT"	"positive"	"N/A"	450.197	"lib-00029.mgf"	"Bronze"	3	0.907898	0.406723	0.000183105	1	"MONA"	"MoNA"	450.197	"N/A"	0	10	"N/A"	1	450.197	"specs_ms.mgf"	"CCMSLIB00004700154"	235500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
1119	"M+H"	20290759	1	"Spectral Match to Stearidonic acid from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf1119"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	277.215	"lib-00032.mgf"	"Bronze"	3	0.90779	2.53199	0.000701904	1	"GNPS-NIST14-MATCHES"	"Data from Chris Turck"	277.215	"N/A"	0	8	"N/A"	1	277.216	"specs_ms.mgf"	"CCMSLIB00003140162"	77300	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3881	"M+H"	46398792	1	"Spectral Match to Thr-Pro from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf3881"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	217.118	"lib-00032.mgf"	"Bronze"	3	0.907064	1.82725	0.000396729	1	"GNPS-NIST14-MATCHES"	"Data from Chris Turck"	217.118	"N/A"	0	6	"N/A"	1	217.118	"specs_ms.mgf"	"CCMSLIB00003136952"	4883000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3052	"M+H-H2O"	70968933	1	"Spectral Match to 8-HETE from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf3052"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	303.231	"lib-00032.mgf"	"Bronze"	3	0.906761	0	0	1	"GNPS-NIST14-MATCHES"	"Data from Joshua Wollam"	303.231	"N/A"	0	12	"N/A"	1	303.231	"specs_ms.mgf"	"CCMSLIB00003136423"	852000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
7165	"M+H"	" "	1	"TOP 8 Psoriasis feature - Unknown FeatureID=4262"	"Lysate"	"lfnothias"	0	"spectra/specs_ms.mgf7165"	" "	" "	"qTof"	"Positive"	"LC-ESI"	438.297	"lib-00013.mgf"	"Bronze"	3	0.906158	1.60144	0.000701904	1	"GNPS-LIBRARY"	"Dorrestein"	438.297	" "	0	10	" "	1	438.298	"specs_ms.mgf"	"CCMSLIB00004684235"	849800	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
1949	"M+H"	20556143	1	"Spectral Match to Val-Ile from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf1949"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	231.171	"lib-00032.mgf"	"Bronze"	3	0.906146	3.49834	0.000808716	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	231.171	"N/A"	0	6	"N/A"	1	231.17	"specs_ms.mgf"	"CCMSLIB00003134815"	5190300	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
906	"M+H-H2O"	3458284	1	"Spectral Match to D-(+)-Mannose from NIST14"	"Isolated"	"Data deposited by lfnothias"	0	"spectra/specs_ms.mgf906"	"N/A"	"N/A"	"QqQ"	"Positive"	"ESI"	163.061	"lib-00032.mgf"	"Bronze"	3	0.905944	5.52105	0.000900269	1	"GNPS-NIST14-MATCHES"	"Data from Pieter Dorrestein"	163.061	"N/A"	0	6	"N/A"	1	163.06	"specs_ms.mgf"	"CCMSLIB00003138672"	571000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
1006	"M+H-H2O"	"N/A"	1	"Spectral Match to 9(10)-EpOME from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf1006"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	279.231	"lib-00032.mgf"	"Bronze"	3	0.904265	1.09292	0.000305176	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	279.231	"N/A"	0	8	"N/A"	1	279.231	"specs_ms.mgf"	"CCMSLIB00003134812"	150200	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
7465	"M+H"	"N/A"	1	"Spectral Match to Ile-Gly-Ile from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf7465"	"N/A"	"N/A"	"QqQ"	"Positive"	"ESI"	302.207	"lib-00032.mgf"	"Bronze"	3	0.904002	0.706877	0.000213623	1	"GNPS-NIST14-MATCHES"	"Data from Joshua Wollam"	302.207	"N/A"	0	8	"N/A"	1	302.207	"specs_ms.mgf"	"CCMSLIB00003139641"	2143000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
561	"M+H"	541026	1	"Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14"	"Isolated"	"Data deposited by eriche"	0	"spectra/specs_ms.mgf561"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	371.102	"lib-00032.mgf"	"Bronze"	3	0.902984	2.13811	0.000793457	1	"GNPS-NIST14-MATCHES"	"Data from Piel"	371.102	"N/A"	0	9	"N/A"	1	371.101	"specs_ms.mgf"	"CCMSLIB00003138218"	656900	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
7013	"M+H"	53862354	1	"Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14"	"Isolated"	"Data deposited by lfnothias"	0	"spectra/specs_ms.mgf7013"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	454.293	"lib-00032.mgf"	"Bronze"	3	0.902619	1.54505	0.000701904	1	"GNPS-NIST14-MATCHES"	"Data from Pieter Dorrestein"	454.293	"N/A"	0	13	"N/A"	1	454.292	"specs_ms.mgf"	"CCMSLIB00003139689"	864000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
7334	"M+H-H2O"	5561875	1	"Spectral Match to 3-Hydroxycapric acid from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf7334"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	171.137	"lib-00032.mgf"	"Bronze"	3	0.901626	5.26051	0.000900269	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	171.137	"N/A"	0	7	"N/A"	1	171.138	"specs_ms.mgf"	"CCMSLIB00003139072"	876000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
5838	"M+H"	"N/A"	1	"Spectral Match to Phe-Tyr from NIST14"	"Isolated"	"Data deposited by amelnik"	0	"spectra/specs_ms.mgf5838"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	329.149	"lib-00032.mgf"	"Bronze"	3	0.900942	0.370866	0.00012207	1	"GNPS-NIST14-MATCHES"	"Data from PDorrestein"	329.149	"N/A"	0	6	"N/A"	1	329.149	"specs_ms.mgf"	"CCMSLIB00003136217"	2204300	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
335	"[M+H]+"	"54-11-5"	1	"Massbank:PR100077 (-)-Nicotine|beta-Pyridyl-alpha-N-methylpyrrolidine|(-)-Nicotine ( solution 1.0 mg/mL+/-5% in methanol)"	"Isolated"	"Massbank"	0	"spectra/specs_ms.mgf335"	"1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3/t10-/m0/s1"	"N/A"	"LC-ESI-QTOF"	"Positive"	"ESI"	163.123	"lib-00004.mgf"	"Bronze"	3	0.900886	0	0	1	"MASSBANK"	"Putative Massbank Match"	163.123	"N/A"	0	7	"CN(C2)C(CC2)c(c1)cncc1"	1	163.123	"specs_ms.mgf"	"CCMSLIB00000222908"	4570000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
903	"M+Na"	56038381	1	"Spectral Match to Glycan 3.alpha.,4.beta.,3.alpha.-Galactotetraose from NIST14"	"Isolated"	"Data deposited by lfnothias"	0	"spectra/specs_ms.mgf903"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	689.212	"lib-00032.mgf"	"Bronze"	3	0.900411	1.59404	0.00109863	1	"GNPS-NIST14-MATCHES"	"Data from Pieter Dorrestein"	689.212	"N/A"	0	7	"N/A"	1	689.211	"specs_ms.mgf"	"CCMSLIB00003135708"	233500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
10366	"M+H"	" "	0	"Piperyline"	"Lysate"	"AMelnik"	271.121	"spectra/specs_ms.mgf10366"	" "	" "	"qTof"	"Positive"	"LC-ESI"	272.12	"lib-00013.mgf"	"Bronze"	3	0.899773	28.2612	0.00769043	1	"GNPS-LIBRARY"	"PDorrestein"	272.12	" "	0	7	"O=C(N1CCCC1)/C=C/C=C/C2=CC=C3OCOC3=C2"	1	272.128	"specs_ms.mgf"	"CCMSLIB00000566778"	760900	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3472	"M+H"	373499	1	"Spectral Match to cis-9-Hexadecenoic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf3472"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	255.232	"lib-00032.mgf"	"Bronze"	3	0.899548	2.33158	0.000595093	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	255.232	"N/A"	0	10	"N/A"	1	255.231	"specs_ms.mgf"	"CCMSLIB00003136526"	360700	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
12108	"[M+H]+"	"N/A"	1	"andrastin A"	"isolated"	"MoNA:VF-NPL-QEHF022177"	0	"spectra/specs_ms.mgf12108"	"InChI=1S/C28H38O7/c1-15-13-19-25(6,28(23(33)34-8)22(32)16(2)21(31)26(15,28)7)11-9-18-24(4,5)20(35-17(3)30)10-12-27(18,19)14-29/h13-14,16,18-20H,9-12H2,1-8H3/t16?,18-,19-,20+,25+,26+,27+,28-/m1/s1"	"N/A"	"ESI-QFT"	"positive"	"N/A"	487.269	"lib-00029.mgf"	"Bronze"	3	0.899432	1.44049	0.000701904	1	"MONA"	"MoNA"	487.269	"N/A"	0	17	"N/A"	1	487.268	"specs_ms.mgf"	"CCMSLIB00004713240"	722600	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
11038	"[M+H]+"	"21312-10-7"	1	"Massbank:EA029903 N4-Acetylsulfamethoxazole|N-[4-[(5-methyl-1,2-oxazol-3-yl)sulfamoyl]phenyl]acetamide"	"Isolated"	"Massbank"	0	"spectra/specs_ms.mgf11038"	"1S/C12H13N3O4S/c1-8-7-12(14-19-8)15-20(17,18)11-5-3-10(4-6-11)13-9(2)16/h3-7H,1-2H3,(H,13,16)(H,14,15)"	"N/A"	"LC-ESI-ITFT"	"Positive"	"ESI"	296.07	"lib-00004.mgf"	"Bronze"	3	0.898879	3.09227	0.000915527	1	"MASSBANK"	"Putative Massbank Match"	296.07	"N/A"	0	9	"c1(ccc(cc1)NC(C)=O)S(Nc1cc(C)on1)(=O)=O"	1	296.069	"specs_ms.mgf"	"CCMSLIB00000208220"	340200	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3945	"M+H"	85449	1	"Spectral Match to Phthalic anhydride from NIST14"	"Isolated"	"Data deposited by lfnothias"	0	"spectra/specs_ms.mgf3945"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	149.023	"lib-00032.mgf"	"Bronze"	3	0.897864	2.04784	0.000305176	1	"GNPS-NIST14-MATCHES"	"Data from Pieter Dorrestein"	149.023	"N/A"	0	6	"N/A"	1	149.023	"specs_ms.mgf"	"CCMSLIB00003138998"	350100	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
461	"M+Na"	"131-48-6"	1	"N-ACETYLNEURAMINATE"	"Commercial"	"Kelly Weldon"	309.106	"spectra/specs_ms.mgf461"	"InChI=1S/C11H19NO9/c1-4(14)12-7-5(15)2-11(20,10(18)19)21-9(7)8(17)6(16)3-13/h5-9,13,15-17,20H,2-3H2,1H3,(H,12,14)(H,18,19)/t5-,6+,7+,8+,9+,11-/m0/s1"	"N/A"	"Orbitrap"	"Positive"	"ESI"	332.095	"lib-00015.mgf"	"Gold"	1	0.897216	0.643259	0.000213623	1	"GNPS-MSMLS"	"Dorrestein"	332.095	"N/A"	0	9	"CC(=O)N[C@@H]1[C@@H](O)C[C@](O)(O[C@H]1[C@H](O)[C@H](O)CO)C(O)=O"	1	332.095	"specs_ms.mgf"	"CCMSLIB00005464462"	1177200	"UPDATE-SINGLE-ANNOTATED-GOLD"	" "	"specs_ms.mgf"
3263	"[M+H]+"	"N/A"	1	"MoNA:790536 Linoleic acid"	"isolated"	"MoNA"	0	"spectra/specs_ms.mgf3263"	"InChI=1/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-/f/h19H"	"N/A"	"LC-ESI-QFT"	" "	"LC-ESI-QFT"	281.247	"lib-00029.mgf"	"Bronze"	3	0.895258	1.08508	0.000305176	1	"MONA"	"MoNA"	281.247	"N/A"	0	10	"N/A"	1	281.247	"specs_ms.mgf"	"CCMSLIB00000567955"	328900	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
7149	"M+H"	599542	1	"Spectral Match to Pantothenic acid from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf7149"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	220.118	"lib-00032.mgf"	"Bronze"	3	0.893266	0	0	1	"GNPS-NIST14-MATCHES"	"Data from Christopher A. Lowry"	220.118	"N/A"	0	7	"N/A"	1	220.118	"specs_ms.mgf"	"CCMSLIB00003138376"	3192000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
7856	"M+2H]"	"N/A"	1	"Spectral Match to Phe-Leu-Arg from NIST14"	"Isolated"	"Data deposited by lfnothias"	0	"spectra/specs_ms.mgf7856"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	218.139	"lib-00032.mgf"	"Bronze"	3	0.893103	1.32905	217.132	1	"GNPS-NIST14-MATCHES"	"Data from Pieter Dorrestein"	218.139	"N/A"	0	8	"N/A"	2	218.139	"specs_ms.mgf"	"CCMSLIB00003137676"	317400	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
2953	"M+H"	541026	1	"Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14"	"Isolated"	"Data deposited by eriche"	0	"spectra/specs_ms.mgf2953"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	371.102	"lib-00032.mgf"	"Bronze"	3	0.892409	1.06906	0.000396729	1	"GNPS-NIST14-MATCHES"	"Data from Piel"	371.102	"N/A"	0	8	"N/A"	1	371.102	"specs_ms.mgf"	"CCMSLIB00003138218"	496500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
9978	"M+H"	"N/A"	1	"Spectral Match to Ile-Thr from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf9978"	"N/A"	"N/A"	"QqQ"	"Positive"	"ESI"	233.149	"lib-00032.mgf"	"Bronze"	3	0.89143	2.55241	0.000595093	1	"GNPS-NIST14-MATCHES"	"Data from Joshua Wollam"	233.149	"N/A"	0	6	"N/A"	1	233.15	"specs_ms.mgf"	"CCMSLIB00003138677"	2659000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
11909	"M+H-H2O"	948310687	1	"Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf11909"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	279.232	"lib-00032.mgf"	"Bronze"	3	0.89049	1.74866	0.000488281	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	279.232	"N/A"	0	8	"N/A"	1	279.232	"specs_ms.mgf"	"CCMSLIB00003137820"	173500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
9980	"M+H"	"N/A"	1	"Spectral Match to Ser-Phe from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf9980"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	253.118	"lib-00032.mgf"	"Bronze"	3	0.890051	1.56737	0.000396729	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	253.118	"N/A"	0	7	"N/A"	1	253.118	"specs_ms.mgf"	"CCMSLIB00003138137"	2063800	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
7182	"M+H"	69747553	1	"Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf7182"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	482.325	"lib-00032.mgf"	"Bronze"	3	0.888114	2.72069	0.00131226	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	482.325	"N/A"	0	10	"N/A"	1	482.324	"specs_ms.mgf"	"CCMSLIB00003136026"	246000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
11712	"M-2H2O+H"	"1679-53-4"	1	"10-HYDROXYDECANOATE"	"Commercial"	"Kelly Weldon"	188.141	"spectra/specs_ms.mgf11712"	"InChI=1S/C10H20O3/c11-9-7-5-3-1-2-4-6-8-10(12)13/h11H,1-9H2,(H,12,13)"	"N/A"	"Orbitrap"	"Positive"	"ESI"	153.127	"lib-00015.mgf"	"Gold"	1	0.884023	1.99296	0.000305176	1	"GNPS-MSMLS"	"Dorrestein"	153.127	"N/A"	0	6	"C(CCCCC(=O)O)CCCCO"	1	153.127	"specs_ms.mgf"	"CCMSLIB00005464285"	559000	"UPDATE-SINGLE-ANNOTATED-GOLD"	" "	"specs_ms.mgf"
3578	"M+H"	112798	1	"Spectral Match to Elaidic acid from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf3578"	"N/A"	"N/A"	"QqQ"	"Positive"	"ESI"	283.263	"lib-00032.mgf"	"Bronze"	3	0.883612	2.15472	0.000610352	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	283.263	"N/A"	0	11	"N/A"	1	283.262	"specs_ms.mgf"	"CCMSLIB00003136870"	298400	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
6619	"M+H"	58731	1	"Spectral Match to Benadryl from NIST14"	"Isolated"	"Data deposited by aaksenov"	0	"spectra/specs_ms.mgf6619"	"N/A"	"N/A"	"QqQ"	"Positive"	"ESI"	256.17	"lib-00032.mgf"	"Bronze"	3	0.883362	2.3826	0.000610352	1	"GNPS-NIST14-MATCHES"	"Data from P. Dorrestein R. Knight"	256.17	"N/A"	0	6	"N/A"	1	256.169	"specs_ms.mgf"	"CCMSLIB00003136039"	8634500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
10924	"M+2H]"	27025418	1	"Spectral Match to Glutathione, oxidized from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf10924"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	307.083	"lib-00032.mgf"	"Bronze"	3	0.881436	6.85715	306.072	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	307.083	"N/A"	0	12	"N/A"	2	307.081	"specs_ms.mgf"	"CCMSLIB00003136399"	933300	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
23	"M+ACN+H"	"n/a"	1	"NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate"	"isolated"	"lfnothias"	390.204	"spectra/specs_ms.mgf23"	"InChI=1S/C22H30O6/c1-10-6-15-14(17(10)25)7-13(9-23)8-16-18-20(4,5)22(18,28-12(3)24)19(26)11(2)21(15,16)27/h6,8,11,14-16,18-19,23,26-27H,7,9H2,1-5H3"	"N/A"	"Maxis II HD Q-TOF Bruker"	"positive"	"LC-ESI"	432.238	"lib-00002.mgf"	"Gold"	1	0.879117	0.706036	0.000305176	1	"GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE"	"Jadhav/Dorrestein"	432.238	"n/a"	0	7	"CC1C(O)C2(OC(C)=O)C(C3\C=C(CO)/CC4C(\C=C(C)/C4=O)C13O)C2(C)C"	1	432.238	"specs_ms.mgf"	"CCMSLIB00000853386"	41501000	"UPDATE-SINGLE-ANNOTATED-GOLD"	" "	"specs_ms.mgf"
12688	"M+H-C24H44O-H2O"	54164500	1	"Spectral Match to N-Tetracosenoyl-4-sphingenine from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf12688"	"N/A"	"N/A"	"QqQ"	"Positive"	"ESI"	282.279	"lib-00032.mgf"	"Bronze"	3	0.876358	1.40545	0.000396729	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	282.279	"N/A"	0	7	"N/A"	1	282.279	"specs_ms.mgf"	"CCMSLIB00003135022"	55000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
7094	"M+NH4"	"n/a"	1	"NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid"	"isolated"	"lfnothias"	460.253	"spectra/specs_ms.mgf7094"	"InChI=1S/C20H36N4O8/c1-16(25)23(31)14-6-2-4-12-21-17(26)8-10-19(28)24(32)15-7-3-5-13-22-18(27)9-11-20(29)30/h31-32H,2-15H2,1H3,(H,21,26)(H,22,27)(H,29,30)"	"N/A"	"Maxis II HD Q-TOF Bruker"	"positive"	"LC-ESI"	478.287	"lib-00002.mgf"	"Gold"	1	0.875238	10.9108	0.00521851	1	"GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE"	"Jadhav/Dorrestein"	478.287	"n/a"	0	9	"CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(O)=O"	1	478.292	"specs_ms.mgf"	"CCMSLIB00000845585"	1234800	"UPDATE-SINGLE-ANNOTATED-GOLD"	" "	"specs_ms.mgf"
493	"M+H"	"N/A"	1	"Spectral Match to PyroGlu-Val from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf493"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	229.118	"lib-00032.mgf"	"Bronze"	3	0.874722	0.865773	0.000198364	1	"GNPS-NIST14-MATCHES"	"Data from Joshua Wollam"	229.118	"N/A"	0	9	"N/A"	1	229.118	"specs_ms.mgf"	"CCMSLIB00003139626"	3047000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
11953	"[M+Na]+"	"N/A"	1	"Pantethine"	"isolated"	"MoNA:VF-NPL-QEHF025604"	0	"spectra/specs_ms.mgf11953"	"InChI=1S/C22H42N4O8S2/c1-21(2,13-27)17(31)19(33)25-7-5-15(29)23-9-11-35-36-12-10-24-16(30)6-8-26-20(34)18(32)22(3,4)14-28/h17-18,27-28,31-32H,5-14H2,1-4H3,(H,23,29)(H,24,30)(H,25,33)(H,26,34)"	"N/A"	"ESI-QFT"	"positive"	"N/A"	577.234	"lib-00029.mgf"	"Bronze"	3	0.874357	0.528686	0.000305176	1	"MONA"	"MoNA"	577.234	"N/A"	0	10	"N/A"	1	577.234	"specs_ms.mgf"	"CCMSLIB00004716667"	246800	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
12701	"M+H-H2O"	70968933	1	"Spectral Match to 8-HETE from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf12701"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	303.23	"lib-00032.mgf"	"Bronze"	3	0.87032	4.93144	0.00149536	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	303.23	"N/A"	0	12	"N/A"	1	303.232	"specs_ms.mgf"	"CCMSLIB00003137704"	167900	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3629	"M+H"	"2873-36-1"	1	"cyclo(L-Leu-L-Pro)"	"Isolated"	"R Keyzers"	210.137	"spectra/specs_ms.mgf3629"	"N/A"	"N/A"	"qTof"	"Positive"	"DI-ESI"	211.145	"lib-00013.mgf"	"Bronze"	3	0.870274	4.26375	0.000900269	1	"GNPS-LIBRARY"	"Keyzers"	211.145	"N/A"	0	7	"N/A"	1	211.144	"specs_ms.mgf"	"CCMSLIB00000007048"	557600	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
